"cd_nom","rang","nom_complet"
761026,"SSES","Protographium agesilaus autosilaus (Bates, 1861)"
761031,"SSES","Eurema daira macheti Brévignon, 1993"
761032,"SSES","Eurema elathea lamasi Brévignon, 1993"
761033,"SSES","Phoebis argante larra (Fabricius, 1798)"
761034,"SSES","Phoebis neocypris vocator Brévignon, 2006"
761035,"SSES","Dismorphia theucharila vitrea Kruger, 1925"
761038,"SSES","Prepona dexamenus krates Fruhstorfer, 1904"
761039,"SSES","Prepona pseudomphale guiensis Le Moult, 1932"
761041,"SSES","Eueides vibilia mereaui (Hübner, 1823)"
761042,"SSES","Heliconius antiochus zobeide Butler, 1869"
761043,"SSES","Heliconius burneyi catharinae Staudinger, 1885"
761044,"SSES","Heliconius demeter bouqueti Nöldner, 1901"
761045,"SSES","Heliconius elevatus bari Oberthür, 1902"
761046,"SSES","Heliconius erato hydara Hewitson, 1867"
761047,"SSES","Heliconius ethilla thielei Riffarth, 1900"
761048,"SSES","Heliconius hecale vetustus Butler, 1873"
761049,"SSES","Heliconius sara thamar (Hübner, 1806)"
761050,"SSES","Heliconius wallacei flavescens Weymer, 1890"
761051,"SSES","Battus belus belus (Cramer, 1777)"
761052,"SSES","Heliconius xanthocles vala Staudinger, 1885"
761053,"SSES","Godyris zavaleta eutelina Brévignon, 1993"
761054,"SSES","Hypoleria lavinia indecora Haensch, 1905"
761055,"SSES","Hyposcada anchiala gallardi Brévignon, 1993"
761056,"SSES","Hyposcada illinissa dujardini Brévignon, 1993"
761057,"SSES","Hypothyris euclea barii (Bates, 1862)"
761058,"SSES","Eurytides dolicaon dolicaon (Cramer, 1775)"
761066,"SSES","Hypothyris fluonia hygia (Godman, 1899)"
761067,"SSES","Hypothyris ninonia latefasciata (Haensch, 1909)"
761068,"SSES","Hypothyris vallonia glycon (Godman, 1899)"
761069,"SSES","Mechanitis lysimnia limnaea Forbes, 1930"
761070,"SSES","Mechanitis mazaeus pannifera Butler, 1877"
761071,"SSES","Melinaea menophilus mediatrix Weymer, 1891"
761072,"SSES","Melinaea mnasias eratosthenes Hall, 1935"
761073,"SSES","Oleria astrea chloris Lamas & Brévignon, 1993"
761076,"SSES","Scada reckia philemon (Felder & Felder, 1865)"
761077,"SSES","Tithorea harmonia moppa Bryk, 1937"
761078,"SSES","Adelpha boreas kayei Hall, 1939"
761080,"SSES","Adelpha ethelda galbao Brévignon, 1995"
761082,"SSES","Adelpha serpa diadocus Fruhstorfer, 1915"
761083,"SSES","Adelpha viola pseudococala Hall, 1933"
761084,"SSES","Adelpha ximena mossi Hall, 1933"
761086,"SSES","Asterope markii gallardi Neukirchen, 1996"
761088,"SSES","Callicore cynosura amazona (Bates, 1864)"
761089,"SSES","Dynamine agacles core Röber, 1915"
761091,"SSES","Ectima thecla lirina Felder & Felder, 1867"
761092,"SSES","Hamadryas chloe obidona (Fruhstorfer, 1916)"
761093,"SSES","Nessaea batesii magniplaga Röber, 1928"
761094,"SSES","Pyrrhogyra amphiro agilis Brévignon, 1995"
761095,"SSES","Pyrrhogyra edocla perscita Brévignon, 1996"
761096,"SSES","Pyrrhogyra otolais placita Brévignon, 1996"
761097,"SSES","Pyrrhogyra stratonicus matthias Brévignon, 1990"
761098,"SSES","Temenis pulchra pallidior (Oberthür, 1901)"
761099,"SSES","Antirrhea taygetina rodwayi Hall, 1939"
761100,"SSES","Morpho achilles huebneri (Le Moult, 1931)"
761121,"SSES","Mesene veleda veleda Stichel, 1923"
761122,"SSES","Pirascca arbuscula arbuscula (Möschler, 1883)"
761123,"SSES","Pirascca sagaris sagaris (Cramer, 1775)"
761124,"SSES","Euselasia scotinosa matouryensis Brévignon & Gallard, 1993"
761129,"SSES","Anteros acheus acheus (Stoll, 1781)"
761131,"SSES","Anteros formosus formosus (Cramer, 1777)"
761132,"SSES","Anteros renaldus renaldus (Stoll, 1790)"
761133,"SSES","Helicopis cupido cupido (Linnaeus, 1758)"
761134,"SSES","Helicopis endymiaena endymiaena (Hübner, 1819)"
761135,"SSES","Sarota chrysus chrysus (Stoll, 1781)"
761138,"SSES","Symmachia probetor probetor (Stoll, 1782)"
761139,"SSES","Symmachia virgatula urichi Kaye, 1925"
761140,"SSES","Xenandra helius helius (Cramer, 1779)"
761141,"SSES","Methone cecilia cecilia (Cramer, 1777)"
761142,"SSES","Argyrogrammana physis physis (Stichel, 1911)"
761143,"SSES","Argyrogrammana stilbe stilbe (Godart, 1824)"
761145,"SSES","Eurybia dardus dardus (Fabricius, 1787)"
761149,"SSES","Emesis lucinda lucinda (Cramer, 1775)"
761150,"SSES","Pachythone lateritia lateritia H.W. Bates, 1868"
761151,"SSES","Euselasia euodias talidiman Brévignon & Gallard, 1992"
761152,"SSES","Cremna thasus thasus (Stoll, 1780)"
761153,"SSES","Ithomiola floralis floralis C. Felder & R. Felder, 1865"
761156,"SSES","Leucochimona hyphea hyphea (Cramer, 1776)"
761157,"SSES","Leucochimona icare icare (Hübner, 1819)"
761158,"SSES","Mesosemia eugenea eugenea Stichel, 1910"
761160,"SSES","Mesosemia magete bersabana Stichel, 1910"
761161,"SSES","Mesosemia melaene melaene Hewitson, 1859"
761164,"SSES","Mesosemia metope metope Hewitson, 1859"
761167,"SSES","Mesosemia minos modica Stichel, 1910"
761168,"SSES","Mesosemia naiadella oreas Stichel, 1915"
761169,"SSES","Mesosemia nyctea nyctea (Hoffmannsegg, 1818)"
761170,"SSES","Mesosemia philocles philocles (Linnaeus, 1758)"
761171,"SSES","Euselasia eustola wacapu Brévignon, 1996"
761172,"SSES","Mesosemia thymetus thymetus (Cramer, 1777)"
761173,"SSES","Mesosemia ulrica ulrica (Cramer, 1777)"
761174,"SSES","Napaea beltiana beltiana (H.W. Bates, 1867)"
761175,"SSES","Napaea eucharila eucharila (H.W. Bates, 1867)"
761176,"SSES","Euselasia eutaea lindana Möschler, 1883"
761177,"SSES","Perophthalma tullius tullius (Fabricius, 1787)"
761179,"SSES","Semomesia capanea capanea (Cramer, 1779)"
761180,"SSES","Semomesia croesus croesus (Fabricius, 1777)"
761181,"SSES","Semomesia tenella optima Stichel, 1915"
761187,"SSES","Juditha odites odites (Cramer, 1775)"
761189,"SSES","Lemonias zygia zygia Hübner, 1807"
761199,"SSES","Nymphidium azanoides amazonensis Callaghan, 1986"
761203,"SSES","Nymphidium caricae caricae (Linnaeus, 1758)"
761204,"SSES","Nymphidium fulminans fulminans H.W. Bates, 1868"
761205,"SSES","Nymphidium lisimon lisimon (Stoll, 1790)"
761206,"SSES","Euselasia labdacus labdacus (Stoll, 1780)"
761209,"SSES","Setabis lagus lagus (Cramer, 1777)"
761213,"SSES","Synargis phliasus phliasus (Clerck, 1764)"
761214,"SSES","Theope archimedes archimedes (Fabricius, 1793)"
761216,"SSES","Theope batesi yiyi Brévignon, 2011"
761217,"SSES","Theope christophi rorota Brévignon, 2011"
761218,"SSES","Theope guillaumei guillaumei Gallard, 1996"
761219,"SSES","Euselasia mys mys (Herrich-Schäffer, 1853)"
761231,"SSES","Ancyluris aulestes aulestes (Cramer, 1777)"
761232,"SSES","Ancyluris etias gracilis Stichel, 1910"
761233,"SSES","Ancyluris meliboeus meliboeus (Fabricius, 1777)"
761234,"SSES","Caria castalia castalia (Ménétriés, 1855)"
761235,"SSES","Caria trochilus trochilus Erichson, 1849"
761236,"SSES","Cariomothis erythromelas erythromelas (Sepp, 1841)"
761239,"SSES","Chamaelimnas briola briola H.W. Bates, 1868"
761240,"SSES","Euselasia orba orba Stichel, 1924"
761242,"SSES","Cyrenia martia martia Westwood, 1851"
761243,"SSES","Euselasia orfita orfita (Cramer, 1777)"
761244,"SSES","Isapis agyrtus agyrtus (Cramer, 1777)"
761245,"SSES","Lasaia agesilas agesilas (Latreille, 1809)"
761248,"SSES","Lyropteryx apollonia apollonia Westwood, 1851"
761249,"SSES","Melanis aegates melliplaga (Hewitson, 1874)"
761250,"SSES","Melanis electron pronostriga (Stichel, 1910)"
761252,"SSES","Melanis smithiae xarifa (Hewitson, 1853)"
761253,"SSES","Monethe albertus albertus C. Felder & R. Felder, 1862"
761254,"SSES","Notheme erota erota (Cramer, 1780)"
761255,"SSES","Pheles heliconides heliconides Herrich-Schäffer, 1853"
761256,"SSES","Rhetus arcius arcius (Linnaeus, 1763)"
761257,"SSES","Rhetus periander periander (Cramer, 1777)"
761258,"SSES","Riodina lysippus lysippus (Linnaeus, 1758)"
761263,"SSES","Eurybia halimede halimede (Hübner, 1807)"
761264,"SSES","Eurybia nicaeus nicaeus (Fabricius, 1775)"
761265,"SSES","Themone pais eutacta Stichel, 1910"
761266,"SSES","Stalachtis calliope calliope (Linnaeus, 1758)"
761267,"SSES","Stalachtis euterpe euterpe (Linnaeus, 1758)"
761268,"SSES","Stalachtis phaedusa zephyritis (Dalman, 1823)"
761269,"SSES","Stalachtis phlegia phlegia (Cramer, 1779)"
761271,"SSES","Esthemopsis colaxes guianensis (A. Hall, 1939)"
761272,"SSES","Mesene epaphus epaphus (Stoll, 1780)"
761273,"SSES","Mesene nepticula nepticula Möschler, 1877"
761279,"SSES","Hyalothyrus neleus neleus (Linnaeus, 1758)"
761280,"SSES","Euriphellus euribates euribates (Stoll, 1782)"
761281,"SSES","Entheus priassus priassus (Linnaeus, 1758)"
761283,"SSES","Polygonus savigny savigny (Latreille, 1824)"
761284,"SSES","Polygonus leo pallida Röber, 1925"
761285,"SSES","Telemiades meris meris (Plötz, 1886)"
761286,"SSES","Telemiades antiope tosca Evans, 1953"
761287,"SSES","Telemiades amphion amphion (Geyer, 1832)"
761288,"SSES","Telemiades laogonus nicola (Plötz, 1882)"
761289,"SSES","Ectomis cythna cythna (Hewitson, 1878)"
761291,"SSES","Aguna aurunce hypozonius (Plötz, 1881)"
761296,"SSES","Myscelus epimachia epimachia Herrich-Schäffer, 1869"
761297,"SSES","Myscelus assaricus assaricus (Cramer, 1779)"
761298,"SSES","Passova passova passova (Hewitson, 1866)"
761299,"SSES","Aspitha aspitha parima (Plötz, 1886)"
761300,"SSES","Aspitha aspitha rufescens (Riley, 1919)"
761301,"SSES","Phocides polybius polybius (Fabricius, 1793)"
761302,"SSES","Yanguna cometes cometes (Cramer, 1779)"
761303,"SSES","Yanguna cometes staudingeri (Plötz, 1879)"
761304,"SSES","Pyrrhopyge phidias bixae (Linnaeus, 1758)"
761305,"SSES","Pyrrhopyge evansi evansi Bell, 1947"
761306,"SSES","Pyrrhopyge aziza lexos Evans, 1951"
761307,"SSES","Pyrrhopyge proculus cintra Evans, 1951"
761308,"SSES","Pyrrhopyge thericles ponicia Evans, 1951"
761309,"SSES","Callimormus radiola radiola (Mabille, 1878)"
761310,"SSES","Eutocus vetulus vetulus (Mabille, 1883)"
761311,"SSES","Penicula advena advena (Draudt, 1923)"
761312,"SSES","Pyrrhopyge amythaon polka Evans, 1951"
761313,"SSES","Phocides metrodorus metrodorus Bell, 1932"
761314,"SSES","Pyrrhopyge sergius semana Evans, 1951"
761315,"SSES","Pyrrhopyge amyclas amyclas (Cramer, 1779)"
761316,"SSES","Pyrrhopyge arinas arinas (Cramer, 1777)"
761317,"SSES","Elbella intersecta intersecta (Herrich-Schäffer, 1869)"
761318,"SSES","Elbella azeta azeta (Hewitson, 1866)"
761319,"SSES","Parelbella ahira ahira (Hewitson, 1866)"
761320,"SSES","Protelbella alburna brasiliensis Mielke, 1995"
761321,"SSES","Jemadia hewitsonii hewitsonii (Mabille, 1878)"
761322,"SSES","Jemadia gnetus gnetus (Fabricius, 1781)"
761323,"SSES","Jemadia fallax fallax (Mabille, 1878)"
761324,"SSES","Phocides thermus valgus (Mabille, 1883)"
761325,"SSES","Croniades pieria pieria (Hewitson, 1857)"
761326,"SSES","Mysarbia sejanus stolli Mielke, 2002"
761328,"SSES","Vettius phyllus phyllus (Cramer, 1777)"
761329,"SSES","Paracarystus menestries rona (Hewitson, 1866)"
761330,"SSES","Justinia phaetusa phaetusa (Hewitson, 1866)"
761331,"SSES","Justinia justinianus hyperythrus (Kaye, 1914)"
761333,"SSES","Justinia justinianus dappa Evans, 1955"
761335,"SSES","Mysoria barcastus barcastus (Sepp, 1851)"
761336,"SSES","Mysoria barcastus venezuelae (Scudder, 1872)"
761337,"SSES","Celaenorrhinus shema shema (Hewitson, 1877)"
761338,"SSES","Morvina morvus para Evans, 1953"
761339,"SSES","Morvina fissimacula rema Evans, 1953"
761340,"SSES","Morvina falisca falisca (Hewitson, 1878)"
761341,"SSES","Phocides pigmalion pigmalion (Cramer, 1779)"
761342,"SSES","Cyclosemia herennius herennius (Stoll, 1782)"
761343,"SSES","Mictris crispus crispus (Herrich-Schäffer, 1870)"
761344,"SSES","Iliana heros heros (Mabille & Boullet, 1917)"
761345,"SSES","Phocides pigmalion hewitsonius (Mabille, 1883)"
761346,"SSES","Sophista aristoteles aristoteles (Westwood, 1852)"
761347,"SSES","Vertica verticalis grandipuncta (Mabille, 1883)"
761348,"SSES","Saturnus saturnus saturnus (Fabricius, 1787)"
761349,"SSES","Saturnus reticulata tiberius (Möschler, 1883)"
761350,"SSES","Saturnus reticulata meton (Mabille, 1891)"
761351,"SSES","Phlebodes campo sifax Evans, 1955"
761352,"SSES","Tarsoctenus corytus corytus (Cramer, 1777)"
761353,"SSES","Vehilius stictomenes stictomenes (Butler, 1877)"
761356,"SSES","Cymaenes tripunctus theogenis (Capronnier, 1874)"
761358,"SSES","Polyctor polyctor polyctor (Prittwitz, 1868)"
761359,"SSES","Polyctor fera fera (Weeks, 1901)"
761360,"SSES","Phocides lincea lincea (Herrich-Schäffer, 1869)"
761361,"SSES","Pachyneuria duidae duidae (Bell, 1932)"
761362,"SSES","Pachyneuria lineatopunctata belema Evans, 1953"
761363,"SSES","Pellicia dimidiata dimidiata Herrich-Schäffer, 1870"
761364,"SSES","Pellicia costimacula costimacula Herrich-Schäffer, 1870"
761365,"SSES","Sostrata bifasciata bifasciata (Ménétriés, 1829)"
761366,"SSES","Sostrata pusilla pusilla Godman & Salvin, 1895"
761367,"SSES","Moeris striga strada Evans, 1955"
761368,"SSES","Parphorus storax storax (Mabille, 1891)"
761369,"SSES","Tarsoctenus praecia rufibasis Boullet, 1910"
761370,"SSES","Nastra leucone leuconoides (Lindsey, 1925)"
761371,"SSES","Lerema ancillaris ancillaris (Butler, 1877)"
761377,"SSES","Thargella caura caura (Plötz, 1882)"
761378,"SSES","Potamanaxas effusa confusa (Draudt, 1922)"
761379,"SSES","Mylon ander ander Evans, 1953"
761380,"SSES","Grais stigmaticus stigmaticus (Mabille, 1883)"
761381,"SSES","Gorgythion begga pyralina (Möschler, 1877)"
761382,"SSES","Gorgythion beggina escalophoides Hayward, 1941"
761383,"SSES","Cycloglypha thrasibulus thrasibulus (Fabricius, 1793)"
761384,"SSES","Helias phalaenoides phalaenoides (Fabricius, 1807)"
761385,"SSES","Anastrus sempiternus simplicior (Möschler, 1877)"
761387,"SSES","Anastrus petius petius (Möschler, 1877)"
761388,"SSES","Cynea anthracinus anthracinus (Mabille, 1877)"
761389,"SSES","Cynea anthracinus holomelas (Mabille, 1891)"
761390,"SSES","Cynea cyrus rhino Evans, 1955"
761391,"SSES","Cynea robba robba Evans, 1955"
761392,"SSES","Phanus obscurior prestoni Miller, 1965"
761393,"SSES","Cynea robba nippa Evans, 1955"
761395,"SSES","Metron chrysogastra chrysogastra (Butler, 1870)"
761396,"SSES","Phemiades milvius milvius (Mabille, 1904)"
761397,"SSES","Molo calcarea calcarea (Schaus, 1902)"
761398,"SSES","Anastrus neaeris narva Evans, 1953"
761399,"SSES","Ebrietas anacreon anacreon (Staudinger, 1876)"
761400,"SSES","Chiomara asychis asychis (Stoll, 1780)"
761401,"SSES","Nascus solon solon (Plötz, 1882)"
761402,"SSES","Ouleus juxta dampa Evans, 1953"
761403,"SSES","Ouleus fridericus fridericus (Geyer, 1832)"
761404,"SSES","Ouleus dilla baru Nicolay, 1973"
761405,"SSES","Zera tetrastigma tetrastigma (Sepp, 1847)"
761406,"SSES","Quadrus contubernalis contubernalis (Mabille, 1883)"
761407,"SSES","Quadrus deyrollei deyrollei (Mabille, 1877)"
761408,"SSES","Xeniades chalestra chalestra (Hewitson, 1866)"
761411,"SSES","Vacerra bonfilius litana (Hewitson, 1866)"
761413,"SSES","Gindanes brontinus bronta Evans, 1953"
761414,"SSES","Gindanes brebisson phagesia (Hewitson, 1868)"
761415,"SSES","Dyscophellus porcius porcius (Felder & Felder, 1862)"
761416,"SSES","Pythonides jovianus jovianus (Stoll, 1782)"
761417,"SSES","Pythonides jovianus fabricii Kirby, 1871"
761418,"SSES","Pythonides grandis assecla Mabille, 1883"
761419,"SSES","Pythonides herennius herennius Geyer, 1838"
761420,"SSES","Pythonides eminus eminus Bell, 1934"
761421,"SSES","Milanion hemes hemes (Cramer, 1777)"
761422,"SSES","Milanion pilumnus pilumnus Mabille & Boullet, 1917"
761423,"SSES","Paramimus scurra scurra (Hübner, 1809)"
761424,"SSES","Charidia lucaria lucaria (Hewitson, 1868)"
761425,"SSES","Achlyodes busirus busirus (Cramer, 1779)"
761426,"SSES","Achlyodes busirus heros Ehrmann, 1909"
761427,"SSES","Aethilla echina echina Hewitson, 1870"
761428,"SSES","Clito littera anda Evans, 1953"
761429,"SSES","Trina geometrina geometrina (Felder & Felder, 1867)"
761432,"SSES","Heliopetes macaira orbigera (Mabille, 1888)"
761433,"SSES","Lycas godart boisduvalii (Ehrmann, 1909)"
761434,"SSES","Pyrrhopygopsis socrates orasus (H. Druce, 1876)"
761435,"SSES","Copaeodes jean jean Evans, 1955"
761436,"SSES","Bungalotis quadratum barba Evans, 1952"
761437,"SSES","Ebusus ebusus ebusus (Cramer, 1780)"
761440,"SSES","Carystus periphas periphas Mabille, 1891"
761441,"SSES","Carystus phorcus phorcus (Cramer, 1777)"
761443,"SSES","Cobalus virbius virbius (Cramer, 1777)"
761444,"SSES","Dubiella fiscella fiscella (Hewitson, 1877)"
761445,"SSES","Carystoides sicania orbius (Godman, 1901)"
761449,"SSES","Aides duma argyrina Cowan, 1970"
761450,"SSES","Thracides cleanthes telmela (Hewitson, 1866)"
761451,"SSES","Thracides nanea nanea (Hewitson, 1867)"
761454,"SSES","Neoxeniades seron sexton Evans, 1955"
761455,"SSES","Neoxeniades scipio fulguratoides (Kaye, 1925)"
761457,"SSES","Saliana saladin culta Evans, 1955"
761459,"SSES","Zenis jebus hemizona (Dyar, 1918)"
761461,"SSES","Panoquina ocola ocola (Edwards, 1863)"
761462,"SSES","Panoquina fusina fusina (Hewitson, 1868)"
761463,"SSES","Corticea lysias pena Evans, 1955"
761464,"SSES","Corticea lysias potex Evans, 1955"
761467,"SSES","Mnaseas bicolor macia Evans, 1955"
761468,"SSES","Vinius exilis exilis (Plötz, 1883)"
761469,"SSES","Vinius tryhana tryhana (Kaye, 1914)"
761470,"SSES","Eutychide subcordata subcordata (Herrich-Schäffer, 1869)"
761471,"SSES","Eutychide subpunctata intermedia de Jong, 1983"
761472,"SSES","Onophas columbaria columbaria (Herrich-Schäffer, 1870)"
761473,"SSES","Naevolus orius orius (Mabille, 1883)"
761474,"SSES","Apaustus gracilis smarti Evans, 1955"
761479,"SSES","Epargyreus exadeus exadeus (Cramer, 1779)"
761480,"SSES","Epargyreus socus sinus Evans, 1952"
761481,"SSES","Chioides catillus catillus (Cramer, 1779)"
761482,"SSES","Marela tamyris tamyris Mabille, 1903"
761496,"SSES","Cogia hassan hassan Butler, 1870"
761498,"SSES","Narcosius parisi parisi (Williams, 1927)"
761500,"SSES","Polites vibex praeceps (Scudder, 1872)"
761503,"SSES","Augiades epimethea bicolor (Mabille & Boullet, 1919)"
761504,"SSES","Hyalothyrus infernalis infernalis (Möschler, 1877)"
761548,"SSES","Hypothyris daphnis lacommei Brévignon, 2007"
761550,"SSES","Pirascca sticheli kawensis Brévignon, 1998"
761551,"SSES","Symmachia basilissa brevignoni Gallard, 2008"
761553,"SSES","Symmachia leena harveyi Brévignon, 1998"
761555,"SSES","Argyrogrammana glaucopis virgata Brévignon & Gallard, 1995"
761556,"SSES","Symmachia miron puchellita Brévignon & Gallard, 1992"
761557,"SSES","Symmachia stigmosissima eddyi Gallard, 2008"
761558,"SSES","Symmachia threissa seducta Brévignon, 1993"
761559,"SSES","Euselasia urites eglawahe Brévignon & Gallard, 1993"
761561,"SSES","Calydna cabira belemia Brévignon & Gallard, 1998"
761563,"SSES","Eurybia cyclopia montsineryensis Brévignon, 1997"
761565,"SSES","Mesosemia decolorata meyi Brevignon, 1997"
761566,"SSES","Mesosemia menoetes pulverulenta Brévignon, 1997"
761567,"SSES","Mesosemia messeis itoupensis Gallard & Fernandez, 2012"
761568,"SSES","Mesosemia orbona caballina Brévignon, 1997"
761569,"SSES","Mesosemia walteri serenitas Brévignon, 2013"
761576,"SSES","Juditha azan majorina Brévignon & Gallard, 1998"
761580,"SSES","Theope aureonitens gratilis Brévignon, 2011"
761581,"SSES","Theope fayneli minimus Gallard, 2002"
761582,"SSES","Euselasia midas erosina Brevignon, 1995"
761583,"SSES","Theope sticheli reductor Brévignon, 2011"
761585,"SSES","Euselasia opalescens interrupta Lathy, 1924"
761586,"SSES","Baeotis capreolus robini Brévignon, 1995"
761587,"SSES","Baeotis euprepes obscurior Brévignon, 1998"
761588,"SSES","Baeotis prima nigricans Brévignon, 1998"
761589,"SSES","Chorinea amazon antoniana Brévignon, 1998"
761590,"SSES","Chorinea batesii regina Brévignon, 1998"
761592,"SSES","Pheles atricolor malmanoury (Brévignon, 1998)"
